allegation_id,officer_id,rank,salary,date,beat,SalaryBin
107865,95,Sergeant,97212,2016-01-09T00:00:00.000+0000,260,19
99554,95,Sergeant,97212,2013-11-19T00:00:00.000+0000,260,19
66056,95,Sergeant,97212,2008-01-20T00:00:00.000+0000,null,19
63226,95,Sergeant,97212,2007-09-02T00:00:00.000+0000,225,19
59424,95,Sergeant,97212,2007-02-25T00:00:00.000+0000,245,19
52574,95,Sergeant,97212,2006-01-29T00:00:00.000+0000,253,19
44147,95,Sergeant,97212,2005-01-30T00:00:00.000+0000,261,19
41299,95,Sergeant,97212,2004-09-08T00:00:00.000+0000,253,19
34773,95,Sergeant,97212,2003-11-18T00:00:00.000+0000,246,19
13092,95,Sergeant,97212,2001-06-16T00:00:00.000+0000,237,19
10672,95,Sergeant,97212,2001-03-20T00:00:00.000+0000,253,19
3225,95,Sergeant,97212,2000-05-03T00:00:00.000+0000,140,19
145079,29652,Police Officer,82788,1995-06-09T00:00:00.000+0000,null,14
108407,1,Sergeant,101442,2016-03-12T00:00:00.000+0000,187,21
97832,1,Sergeant,101442,2013-06-29T00:00:00.000+0000,59,21
94547,1,Sergeant,101442,2012-10-07T00:00:00.000+0000,82,21
79950,1,Sergeant,101442,2010-01-20T00:00:00.000+0000,64,21
66771,1,Sergeant,101442,2007-04-25T00:00:00.000+0000,186,21
51273,1,Sergeant,101442,2005-07-19T00:00:00.000+0000,203,21
89608,2,Sergeant,111474,2011-10-26T00:00:00.000+0000,94,22
89562,2,Sergeant,111474,2011-10-27T00:00:00.000+0000,68,22
88281,2,Sergeant,111474,2011-06-24T00:00:00.000+0000,135,22
84845,2,Sergeant,111474,2010-10-26T00:00:00.000+0000,69,22
82629,2,Sergeant,111474,2010-07-06T00:00:00.000+0000,94,22
79436,2,Sergeant,111474,2009-12-12T00:00:00.000+0000,78,22
77686,2,Sergeant,111474,2009-08-20T00:00:00.000+0000,68,22
61109,2,Sergeant,111474,2007-05-24T00:00:00.000+0000,69,22
7758,4,Sergeant,98184,2000-08-16T00:00:00.000+0000,181,20
180089,4,Sergeant,98184,2000-08-16T00:00:00.000+0000,null,20
170998,4,Sergeant,98184,1999-04-19T00:00:00.000+0000,null,20
148244,4,Sergeant,98184,1995-11-16T00:00:00.000+0000,null,20
145843,4,Sergeant,98184,1995-07-12T00:00:00.000+0000,null,20
138983,4,Sergeant,98184,1994-07-30T00:00:00.000+0000,null,20
124011,4,Sergeant,98184,1992-02-11T00:00:00.000+0000,null,20
128745,5,Police Officer,61518,1992-11-02T00:00:00.000+0000,null,5
127849,5,Police Officer,61518,1992-10-19T00:00:00.000+0000,null,5
122188,5,Police Officer,61518,1991-10-12T00:00:00.000+0000,null,5
120334,5,Police Officer,61518,1991-06-04T00:00:00.000+0000,null,5
59906,6,Police Officer,87048,2007-03-23T00:00:00.000+0000,42,15
59337,6,Police Officer,87048,2007-02-19T00:00:00.000+0000,168,15
42851,6,Police Officer,87048,2004-11-21T00:00:00.000+0000,132,15
17185,6,Police Officer,87048,2001-11-23T00:00:00.000+0000,77,15
174529,6,Police Officer,87048,1999-11-19T00:00:00.000+0000,null,15
159141,6,Police Officer,87048,1997-05-21T00:00:00.000+0000,null,15
85287,7,Sergeant,99444,2010-12-30T00:00:00.000+0000,49,20
59994,7,Sergeant,99444,2007-03-18T00:00:00.000+0000,72,20
40326,7,Sergeant,99444,2004-06-30T00:00:00.000+0000,62,20
38385,7,Sergeant,99444,2004-05-01T00:00:00.000+0000,63,20
169266,7,Sergeant,99444,1998-12-23T00:00:00.000+0000,null,20
168698,7,Sergeant,99444,1998-11-13T00:00:00.000+0000,null,20
167335,7,Sergeant,99444,1998-08-25T00:00:00.000+0000,null,20
51674,8,Sergeant,70488,2006-01-06T00:00:00.000+0000,200,9
11451,8,Sergeant,70488,2001-04-20T00:00:00.000+0000,64,9
115025,9,Detective,90540,1990-03-26T00:00:00.000+0000,null,17
113594,9,Detective,90540,1989-10-06T00:00:00.000+0000,null,17
113489,9,Detective,90540,1989-10-02T00:00:00.000+0000,null,17
165515,11,Sergeant,99756,1998-05-17T00:00:00.000+0000,null,20
153352,11,Sergeant,99756,1996-08-03T00:00:00.000+0000,null,20
131040,11,Sergeant,99756,1993-04-14T00:00:00.000+0000,null,20
129360,11,Sergeant,99756,1993-01-07T00:00:00.000+0000,null,20
126988,11,Sergeant,99756,1992-08-13T00:00:00.000+0000,null,20
125983,11,Sergeant,99756,1992-06-14T00:00:00.000+0000,null,20
120285,11,Sergeant,99756,1991-07-16T00:00:00.000+0000,null,20
155657,12,Detective,63456,1996-11-23T00:00:00.000+0000,null,6
138753,12,Detective,63456,1994-07-02T00:00:00.000+0000,null,6
131293,12,Detective,63456,1993-04-29T00:00:00.000+0000,null,6
117739,12,Detective,63456,1990-10-09T00:00:00.000+0000,null,6
112593,12,Detective,63456,1988-06-29T00:00:00.000+0000,null,6
112549,12,Detective,63456,1988-05-23T00:00:00.000+0000,null,6
111854,12,Detective,63456,1985-09-11T00:00:00.000+0000,null,6
84376,13,Sergeant,104628,2010-10-11T00:00:00.000+0000,53,21
7525,13,Sergeant,104628,2000-10-24T00:00:00.000+0000,27,21
179955,13,Sergeant,104628,2000-10-24T00:00:00.000+0000,null,21
167627,13,Sergeant,104628,1998-09-09T00:00:00.000+0000,null,21
148407,13,Sergeant,104628,1995-11-26T00:00:00.000+0000,null,21
140888,13,Sergeant,104628,1994-10-14T00:00:00.000+0000,null,21
134691,13,Sergeant,104628,1993-10-19T00:00:00.000+0000,null,21
126535,13,Sergeant,104628,1992-07-13T00:00:00.000+0000,null,21
122084,13,Sergeant,104628,1991-10-07T00:00:00.000+0000,null,21
117131,13,Sergeant,104628,1991-01-19T00:00:00.000+0000,null,21
70445,14,Sergeant,97212,2007-02-21T00:00:00.000+0000,51,19
171946,14,Sergeant,97212,1999-06-15T00:00:00.000+0000,null,19
144591,14,Sergeant,97212,1994-09-14T00:00:00.000+0000,null,19
116213,14,Sergeant,97212,1990-11-28T00:00:00.000+0000,null,19
102689,15,Sergeant,82152,2014-07-13T00:00:00.000+0000,225,13
94296,16,Detective,90540,2012-09-19T00:00:00.000+0000,null,17
93242,16,Detective,90540,2012-07-08T00:00:00.000+0000,247,17
92611,16,Detective,90540,2012-05-22T00:00:00.000+0000,271,17
89458,16,Detective,90540,2011-10-19T00:00:00.000+0000,226,17
86885,16,Detective,90540,2011-04-10T00:00:00.000+0000,228,17
86461,16,Detective,90540,2011-03-27T00:00:00.000+0000,224,17
85141,16,Detective,90540,2010-12-15T00:00:00.000+0000,227,17
85049,16,Detective,90540,2010-12-08T00:00:00.000+0000,247,17
84468,16,Detective,90540,2010-10-13T00:00:00.000+0000,240,17
83029,16,Detective,90540,2010-07-31T00:00:00.000+0000,230,17
82628,16,Detective,90540,2010-07-07T00:00:00.000+0000,238,17
81820,16,Detective,90540,2010-05-20T00:00:00.000+0000,228,17
81210,16,Detective,90540,2010-04-11T00:00:00.000+0000,233,17
80573,16,Detective,90540,2010-02-25T00:00:00.000+0000,204,17
79403,16,Detective,90540,2009-12-09T00:00:00.000+0000,238,17
79068,16,Detective,90540,2009-11-15T00:00:00.000+0000,229,17
74869,16,Detective,90540,2009-03-28T00:00:00.000+0000,238,17
74638,16,Detective,90540,2009-03-12T00:00:00.000+0000,234,17
71808,16,Detective,90540,2008-11-05T00:00:00.000+0000,228,17
78378,17,Police Officer,70296,2009-10-07T00:00:00.000+0000,160,9
46247,17,Police Officer,70296,2005-05-10T00:00:00.000+0000,null,9
45941,17,Police Officer,70296,2005-04-28T00:00:00.000+0000,null,9
44697,17,Police Officer,70296,2005-03-01T00:00:00.000+0000,null,9
37258,17,Police Officer,70296,2004-03-12T00:00:00.000+0000,null,9
37001,17,Police Officer,70296,2004-03-01T00:00:00.000+0000,null,9
35065,17,Police Officer,70296,2003-11-26T00:00:00.000+0000,52,9
35027,17,Police Officer,70296,2003-12-02T00:00:00.000+0000,null,9
32766,17,Police Officer,70296,2003-08-21T00:00:00.000+0000,null,9
30125,17,Police Officer,70296,2003-04-03T00:00:00.000+0000,null,9
24344,17,Police Officer,70296,2002-08-28T00:00:00.000+0000,null,9
24102,17,Police Officer,70296,2002-08-20T00:00:00.000+0000,null,9
21987,17,Police Officer,70296,2002-06-07T00:00:00.000+0000,null,9
20724,17,Police Officer,70296,2002-04-04T00:00:00.000+0000,null,9
19259,17,Police Officer,70296,2002-02-24T00:00:00.000+0000,null,9
19225,17,Police Officer,70296,2002-02-20T00:00:00.000+0000,null,9
17528,17,Police Officer,70296,2001-12-06T00:00:00.000+0000,null,9
16363,17,Police Officer,70296,2001-10-20T00:00:00.000+0000,null,9
15986,17,Police Officer,70296,2001-10-04T00:00:00.000+0000,null,9
15244,17,Police Officer,70296,2001-09-07T00:00:00.000+0000,null,9
13985,17,Police Officer,70296,2001-07-19T00:00:00.000+0000,null,9
12770,17,Police Officer,70296,2001-06-08T00:00:00.000+0000,null,9
10772,17,Police Officer,70296,2001-03-23T00:00:00.000+0000,null,9
7187,17,Police Officer,70296,2000-10-14T00:00:00.000+0000,null,9
3396,17,Police Officer,70296,2000-05-23T00:00:00.000+0000,null,9
41580,18,Detective,74946,2004-08-17T00:00:00.000+0000,42,10
40755,18,Detective,74946,2004-08-15T00:00:00.000+0000,40,10
32173,18,Detective,74946,2003-07-31T00:00:00.000+0000,58,10
31322,18,Detective,74946,2003-06-28T00:00:00.000+0000,41,10
22415,18,Detective,74946,2002-06-22T00:00:00.000+0000,46,10
31292,20,Sergeant,70488,2003-06-25T00:00:00.000+0000,204,9
117103,20,Sergeant,70488,1991-01-19T00:00:00.000+0000,null,9
116247,20,Sergeant,70488,1990-12-01T00:00:00.000+0000,null,9
151928,21,Police Officer,74178,1996-05-28T00:00:00.000+0000,null,10
149886,21,Police Officer,74178,1996-02-12T00:00:00.000+0000,null,10
148171,21,Police Officer,74178,1995-11-12T00:00:00.000+0000,null,10
144569,21,Police Officer,74178,1995-05-15T00:00:00.000+0000,null,10
135039,21,Police Officer,74178,1993-12-06T00:00:00.000+0000,null,10
132907,21,Police Officer,74178,1993-07-22T00:00:00.000+0000,null,10
132723,21,Police Officer,74178,1993-07-14T00:00:00.000+0000,null,10
131552,21,Police Officer,74178,1993-05-12T00:00:00.000+0000,null,10
130179,21,Police Officer,74178,1992-07-06T00:00:00.000+0000,null,10
128998,21,Police Officer,74178,1992-12-20T00:00:00.000+0000,null,10
127677,21,Police Officer,74178,1992-10-10T00:00:00.000+0000,null,10
126928,21,Police Officer,74178,1992-08-23T00:00:00.000+0000,null,10
125783,21,Police Officer,74178,1992-05-28T00:00:00.000+0000,null,10
125380,21,Police Officer,74178,1992-05-09T00:00:00.000+0000,null,10
124952,21,Police Officer,74178,1992-04-12T00:00:00.000+0000,null,10
115793,21,Police Officer,74178,1990-10-24T00:00:00.000+0000,null,10
103784,25,Police Officer,65868,2014-11-25T00:00:00.000+0000,34,7
144922,27,Police Officer,70296,1995-05-01T00:00:00.000+0000,null,9
124573,27,Police Officer,70296,1992-01-07T00:00:00.000+0000,null,9
117855,27,Police Officer,70296,1991-03-06T00:00:00.000+0000,null,9
113439,27,Police Officer,70296,1989-09-28T00:00:00.000+0000,null,9
97989,29,Field Training Officer,76764,2013-06-21T00:00:00.000+0000,46,11
41905,29,Field Training Officer,76764,2004-10-07T00:00:00.000+0000,46,11
38880,29,Field Training Officer,76764,2004-05-21T00:00:00.000+0000,44,11
165083,29,Field Training Officer,76764,1997-11-04T00:00:00.000+0000,null,11
146320,29,Field Training Officer,76764,1995-08-10T00:00:00.000+0000,null,11
135409,29,Field Training Officer,76764,1993-12-29T00:00:00.000+0000,null,11
155383,33,Deputy Chief,148356,1995-12-27T00:00:00.000+0000,null,25
146770,33,Deputy Chief,148356,1995-06-07T00:00:00.000+0000,null,25
144387,33,Deputy Chief,148356,1995-04-22T00:00:00.000+0000,null,25
129456,33,Deputy Chief,148356,1993-01-12T00:00:00.000+0000,null,25
128749,33,Deputy Chief,148356,1992-12-03T00:00:00.000+0000,null,25
126964,33,Deputy Chief,148356,1992-08-28T00:00:00.000+0000,null,25
123544,33,Deputy Chief,148356,1992-01-08T00:00:00.000+0000,null,25
123520,33,Deputy Chief,148356,1992-01-07T00:00:00.000+0000,null,25
119328,33,Deputy Chief,148356,1991-05-28T00:00:00.000+0000,null,25
118939,33,Deputy Chief,148356,1989-04-01T00:00:00.000+0000,null,25
114796,33,Deputy Chief,148356,1989-12-19T00:00:00.000+0000,null,25
111989,33,Deputy Chief,148356,1986-04-22T00:00:00.000+0000,null,25
111900,33,Deputy Chief,148356,1985-12-09T00:00:00.000+0000,null,25
93090,34,First Deputy Superintendent,188316,2012-06-27T00:00:00.000+0000,128,29
60116,34,First Deputy Superintendent,188316,2007-04-03T00:00:00.000+0000,135,29
51285,34,First Deputy Superintendent,188316,2004-10-09T00:00:00.000+0000,88,29
43519,34,First Deputy Superintendent,188316,2004-12-28T00:00:00.000+0000,265,29
41750,34,First Deputy Superintendent,188316,2004-09-29T00:00:00.000+0000,132,29
41294,34,First Deputy Superintendent,188316,2004-09-07T00:00:00.000+0000,65,29
37677,34,First Deputy Superintendent,188316,2004-02-27T00:00:00.000+0000,132,29
35535,34,First Deputy Superintendent,188316,2003-12-28T00:00:00.000+0000,137,29
26434,34,First Deputy Superintendent,188316,2002-11-16T00:00:00.000+0000,63,29
22615,34,First Deputy Superintendent,188316,2002-06-12T00:00:00.000+0000,153,29
6876,34,First Deputy Superintendent,188316,2000-09-30T00:00:00.000+0000,132,29
179571,34,First Deputy Superintendent,188316,2000-09-30T00:00:00.000+0000,null,29
173562,34,First Deputy Superintendent,188316,1999-09-19T00:00:00.000+0000,null,29
152599,35,Deputy Chief,170112,1996-06-16T00:00:00.000+0000,null,28
150756,35,Deputy Chief,170112,1996-03-15T00:00:00.000+0000,null,28
39981,38,Detective,72480,2004-07-10T00:00:00.000+0000,122,9
34847,38,Detective,72480,2003-11-20T00:00:00.000+0000,271,9
33318,38,Detective,72480,2003-09-19T00:00:00.000+0000,268,9
32731,38,Detective,72480,2003-08-20T00:00:00.000+0000,101,9
28094,38,Detective,72480,2003-01-16T00:00:00.000+0000,223,9
26863,38,Detective,72480,2002-12-06T00:00:00.000+0000,231,9
23801,38,Detective,72480,2002-08-09T00:00:00.000+0000,276,9
14001,38,Detective,72480,2001-07-22T00:00:00.000+0000,231,9
13027,38,Detective,72480,2001-06-20T00:00:00.000+0000,273,9
4049,38,Detective,72480,2000-06-18T00:00:00.000+0000,251,9
358,38,Detective,72480,2000-01-18T00:00:00.000+0000,242,9
177829,38,Detective,72480,2000-06-18T00:00:00.000+0000,null,9
175376,38,Detective,72480,2000-01-18T00:00:00.000+0000,null,9
101998,42,Detective,79134,2013-06-17T00:00:00.000+0000,34,12
100951,42,Detective,79134,2014-04-04T00:00:00.000+0000,36,12
96177,42,Detective,79134,2013-03-03T00:00:00.000+0000,36,12
94449,42,Detective,79134,2012-09-29T00:00:00.000+0000,36,12
85151,42,Detective,79134,2010-12-13T00:00:00.000+0000,38,12
72512,42,Detective,79134,2008-12-12T00:00:00.000+0000,36,12
68022,42,Detective,79134,2007-07-06T00:00:00.000+0000,34,12
35493,42,Detective,79134,2003-12-25T00:00:00.000+0000,34,12
35225,42,Detective,79134,2003-11-22T00:00:00.000+0000,37,12
32438,42,Detective,79134,2003-08-15T00:00:00.000+0000,34,12
28293,42,Detective,79134,2003-01-29T00:00:00.000+0000,32,12
20339,42,Detective,79134,2002-04-10T00:00:00.000+0000,136,12
132297,43,Field Training Officer,61566,1993-05-29T00:00:00.000+0000,null,5
81603,44,Detective,65646,2010-05-05T00:00:00.000+0000,270,7
67457,44,Detective,65646,2008-03-29T00:00:00.000+0000,157,7
64737,44,Detective,65646,2007-11-13T00:00:00.000+0000,160,7
53519,44,Detective,65646,2006-04-22T00:00:00.000+0000,null,7
18175,44,Detective,65646,2002-01-03T00:00:00.000+0000,61,7
15626,44,Detective,65646,2001-08-06T00:00:00.000+0000,null,7
1009,44,Detective,65646,2000-01-24T00:00:00.000+0000,184,7
175834,44,Detective,65646,2000-01-24T00:00:00.000+0000,null,7
174609,44,Detective,65646,1999-11-25T00:00:00.000+0000,null,7
174478,44,Detective,65646,1999-09-24T00:00:00.000+0000,null,7
172442,44,Detective,65646,1999-07-12T00:00:00.000+0000,null,7
169698,44,Detective,65646,1999-01-26T00:00:00.000+0000,null,7
168297,44,Detective,65646,1998-10-10T00:00:00.000+0000,null,7
167408,44,Detective,65646,1998-08-30T00:00:00.000+0000,null,7
166723,44,Detective,65646,1998-07-22T00:00:00.000+0000,null,7
165889,44,Detective,65646,1998-06-08T00:00:00.000+0000,null,7
162389,44,Detective,65646,1997-11-03T00:00:00.000+0000,null,7
162244,44,Detective,65646,1997-10-23T00:00:00.000+0000,null,7
160722,44,Detective,65646,1997-08-08T00:00:00.000+0000,null,7
155631,44,Detective,65646,1996-11-22T00:00:00.000+0000,null,7
153142,45,Sergeant,70488,1996-07-25T00:00:00.000+0000,null,9
151031,45,Sergeant,70488,1996-04-13T00:00:00.000+0000,null,9
110554,46,Detective,90456,2017-09-28T00:00:00.000+0000,161,17
85417,47,Police Officer,68166,2011-01-08T00:00:00.000+0000,158,8
69403,47,Police Officer,68166,2008-06-30T00:00:00.000+0000,154,8
48594,47,Police Officer,68166,2005-08-21T00:00:00.000+0000,158,8
47695,47,Police Officer,68166,2005-07-13T00:00:00.000+0000,158,8
38233,47,Police Officer,68166,2004-04-22T00:00:00.000+0000,152,8
17696,47,Police Officer,68166,2001-12-04T00:00:00.000+0000,63,8
20222,48,Sergeant,96648,2002-04-05T00:00:00.000+0000,57,19
20182,48,Sergeant,96648,2002-04-02T00:00:00.000+0000,57,19
19057,48,Sergeant,96648,2002-02-01T00:00:00.000+0000,57,19
162228,48,Sergeant,96648,1997-10-23T00:00:00.000+0000,null,19
132114,48,Sergeant,96648,1993-06-13T00:00:00.000+0000,null,19
124672,48,Sergeant,96648,1992-03-25T00:00:00.000+0000,null,19
121159,48,Sergeant,96648,1991-08-26T00:00:00.000+0000,null,19
121007,48,Sergeant,96648,1991-08-18T00:00:00.000+0000,null,19
71914,49,Police Officer,93588,2008-11-09T00:00:00.000+0000,10,18
97615,49,Police Officer,93588,2012-01-01T00:00:00.000+0000,9,18
92461,49,Police Officer,93588,2012-05-11T00:00:00.000+0000,19,18
79993,49,Police Officer,93588,2010-01-12T00:00:00.000+0000,64,18
78392,49,Police Officer,93588,2009-10-09T00:00:00.000+0000,8,18
74389,49,Police Officer,93588,2009-03-02T00:00:00.000+0000,1,18
59734,49,Police Officer,93588,2007-03-14T00:00:00.000+0000,39,18
57048,50,Detective,74946,2006-08-18T00:00:00.000+0000,160,10
56480,50,Detective,74946,2006-09-10T00:00:00.000+0000,null,10
86259,52,Detective,65646,2011-03-17T00:00:00.000+0000,77,7
78959,52,Detective,65646,2009-11-10T00:00:00.000+0000,146,7
60179,52,Detective,65646,2007-02-09T00:00:00.000+0000,187,7
59655,52,Detective,65646,2007-03-11T00:00:00.000+0000,187,7
58836,52,Detective,65646,2007-01-21T00:00:00.000+0000,218,7
57508,52,Detective,65646,2006-11-07T00:00:00.000+0000,104,7
57063,52,Detective,65646,2006-10-12T00:00:00.000+0000,234,7
49175,52,Detective,65646,2005-09-16T00:00:00.000+0000,186,7
43895,52,Detective,65646,2005-01-16T00:00:00.000+0000,78,7
38520,52,Detective,65646,2004-04-15T00:00:00.000+0000,132,7
29931,52,Detective,65646,2003-04-24T00:00:00.000+0000,155,7
28056,52,Detective,65646,2003-01-07T00:00:00.000+0000,8,7
28028,52,Detective,65646,2003-01-13T00:00:00.000+0000,1,7
175027,52,Detective,65646,1999-12-25T00:00:00.000+0000,null,7
173227,52,Detective,65646,1999-08-27T00:00:00.000+0000,null,7
106270,54,Police Officer,72726,2015-08-01T00:00:00.000+0000,165,10
100228,54,Police Officer,72726,2014-01-03T00:00:00.000+0000,187,10
79552,54,Police Officer,72726,2009-12-19T00:00:00.000+0000,165,10
70112,54,Police Officer,72726,2008-08-12T00:00:00.000+0000,6,10
15310,54,Police Officer,72726,2001-08-19T00:00:00.000+0000,6,10
10474,54,Police Officer,72726,2001-03-11T00:00:00.000+0000,null,10
181247,54,Police Officer,72726,2001-03-11T00:00:00.000+0000,null,10
179883,54,Police Officer,72726,1999-06-30T00:00:00.000+0000,null,10
167389,54,Police Officer,72726,1998-08-28T00:00:00.000+0000,null,10
165744,54,Police Officer,72726,1998-05-31T00:00:00.000+0000,null,10
161812,54,Police Officer,72726,1997-10-02T00:00:00.000+0000,null,10
160639,54,Police Officer,72726,1997-08-04T00:00:00.000+0000,null,10
107941,56,Sergeant,96648,2013-10-01T00:00:00.000+0000,134,19
101157,56,Sergeant,96648,2014-04-22T00:00:00.000+0000,65,19
99752,56,Sergeant,96648,2013-04-10T00:00:00.000+0000,137,19
99147,56,Sergeant,96648,2013-05-03T00:00:00.000+0000,132,19
93348,56,Sergeant,96648,2012-07-15T00:00:00.000+0000,77,19
92862,56,Sergeant,96648,2012-02-22T00:00:00.000+0000,132,19
92802,56,Sergeant,96648,2012-06-08T00:00:00.000+0000,137,19
91814,56,Sergeant,96648,2012-03-28T00:00:00.000+0000,127,19
17987,58,Detective,67884,2001-12-29T00:00:00.000+0000,142,8
16967,58,Detective,67884,2001-11-11T00:00:00.000+0000,268,8
591,58,Detective,67884,2000-01-28T00:00:00.000+0000,152,8
259,58,Detective,67884,2000-01-13T00:00:00.000+0000,152,8
175541,58,Detective,67884,2000-01-28T00:00:00.000+0000,null,8
175307,58,Detective,67884,2000-01-13T00:00:00.000+0000,null,8
